Date,Days_Since_Start,Smartphone_Users_Millions,Data_Consumption_PB
2022-08-21,3154,249.12,253.75
2022-08-22,3155,249.09,273.14
2022-08-23,3156,249.37,260.95
2022-08-24,3157,248.4,249.1
2022-08-25,3158,246.17,250.38
2022-08-26,3159,250.55,259.18
2022-08-27,3160,247.05,246.67
2022-08-28,3161,245.72,254.7
2022-08-29,3162,249.15,273.59
2022-08-30,3163,248.68,270.35
2022-08-31,3164,247.35,270.77
2022-09-01,3165,247.57,270.79
2022-09-02,3166,248.59,263.61
2022-09-03,3167,251.26,267.89
2022-09-04,3168,247.33,244.36
2022-09-05,3169,245.0,266.63
2022-09-06,3170,246.38,266.53
2022-09-07,3171,248.53,264.47
2022-09-08,3172,247.14,263.3
2022-09-09,3173,246.24,249.95
2022-09-10,3174,249.0,258.05
2022-09-11,3175,249.03,247.43
2022-09-12,3176,247.19,256.55
2022-09-13,3177,248.17,259.54
2022-09-14,3178,246.36,254.34
2022-09-15,3179,246.43,271.9
2022-09-16,3180,246.98,253.04
2022-09-17,3181,244.98,262.75
2022-09-18,3182,248.34,264.23
2022-09-19,3183,247.53,259.92
2022-09-20,3184,246.7,266.39
2022-09-21,3185,247.92,265.77
2022-09-22,3186,247.99,258.39
2022-09-23,3187,246.26,273.42
2022-09-24,3188,246.58,259.62
2022-09-25,3189,246.19,266.71
2022-09-26,3190,250.43,254.11
2022-09-27,3191,244.46,250.52
2022-09-28,3192,247.62,263.58
2022-09-29,3193,249.44,285.74
2022-09-30,3194,245.67,248.18
2022-10-01,3195,245.92,249.11
2022-10-02,3196,245.89,253.21
2022-10-03,3197,244.26,255.1
2022-10-04,3198,250.15,264.71
2022-10-05,3199,247.33,271.9
2022-10-06,3200,245.62,258.87
2022-10-07,3201,246.54,266.99
2022-10-08,3202,248.14,262.8
2022-10-09,3203,247.14,256.28
2022-10-10,3204,246.03,256.26
2022-10-11,3205,248.81,267.93
2022-10-12,3206,246.06,262.78
2022-10-13,3207,247.04,274.66
2022-10-14,3208,248.17,264.7
2022-10-15,3209,246.41,260.26
2022-10-16,3210,248.01,251.68
2022-10-17,3211,246.6,254.24
2022-10-18,3212,253.14,270.42
2022-10-19,3213,247.08,265.11
2022-10-20,3214,249.26,279.79
2022-10-21,3215,246.22,255.44
2022-10-22,3216,245.71,267.32
2022-10-23,3217,247.68,261.97
2022-10-24,3218,247.26,242.37
2022-10-25,3219,247.28,251.26
2022-10-26,3220,247.9,265.42
2022-10-27,3221,249.72,260.97
2022-10-28,3222,251.77,259.66
2022-10-29,3223,251.99,276.95
2022-10-30,3224,248.13,261.1
2022-10-31,3225,251.64,268.84
2022-11-01,3226,251.4,273.26
2022-11-02,3227,246.8,257.83
2022-11-03,3228,247.09,268.74
2022-11-04,3229,247.86,253.51
2022-11-05,3230,251.94,253.98
2022-11-06,3231,247.79,273.83
2022-11-07,3232,247.6,275.55
2022-11-08,3233,250.83,272.62
2022-11-09,3234,247.74,255.83
2022-11-10,3235,247.81,259.9
2022-11-11,3236,249.3,255.39
2022-11-12,3237,248.47,254.72
2022-11-13,3238,243.36,260.96
2022-11-14,3239,245.68,257.0
2022-11-15,3240,249.56,275.81
2022-11-16,3241,245.34,246.22
2022-11-17,3242,250.61,260.5
2022-11-18,3243,248.06,251.74
2022-11-19,3244,248.71,251.43
2022-11-20,3245,248.78,282.15
2022-11-21,3246,244.69,275.99
2022-11-22,3247,246.84,266.6
2022-11-23,3248,246.19,267.14
2022-11-24,3249,248.75,269.93
2022-11-25,3250,251.32,266.55
2022-11-26,3251,247.87,233.25
2022-11-27,3252,248.47,242.08
2022-11-28,3253,244.48,266.2
2022-11-29,3254,247.62,238.36
2022-11-30,3255,247.89,277.04
2022-12-01,3256,248.02,271.45
2022-12-02,3257,249.59,267.77
2022-12-03,3258,251.2,269.67
2022-12-04,3259,248.41,270.64
2022-12-05,3260,249.23,258.65
2022-12-06,3261,245.38,279.29
2022-12-07,3262,249.69,262.36
2022-12-08,3263,248.57,255.07
2022-12-09,3264,245.06,279.19
2022-12-10,3265,249.2,265.91
2022-12-11,3266,247.25,266.25
2022-12-12,3267,250.57,277.35
2022-12-13,3268,249.49,286.23
2022-12-14,3269,248.76,263.94
2022-12-15,3270,252.01,267.94
2022-12-16,3271,248.32,250.41
2022-12-17,3272,248.04,264.05
2022-12-18,3273,248.74,280.66
2022-12-19,3274,248.92,257.03
2022-12-20,3275,247.02,254.14
2022-12-21,3276,249.85,248.74
2022-12-22,3277,249.58,252.57
2022-12-23,3278,247.72,250.74
2022-12-24,3279,245.7,262.15
2022-12-25,3280,251.2,269.23
2022-12-26,3281,251.44,246.92
2022-12-27,3282,250.65,270.23
2022-12-28,3283,250.85,278.91
2022-12-29,3284,252.49,275.87
2022-12-30,3285,249.63,257.9
2022-12-31,3286,252.24,275.46
2023-01-01,3287,248.75,259.66
2023-01-02,3288,247.35,252.62
2023-01-03,3289,249.13,251.2
2023-01-04,3290,248.51,249.93
2023-01-05,3291,250.13,262.52
2023-01-06,3292,252.77,273.82
2023-01-07,3293,250.03,248.15
2023-01-08,3294,251.3,247.08
2023-01-09,3295,253.47,280.02
2023-01-10,3296,252.84,258.74
2023-01-11,3297,249.47,287.16
2023-01-12,3298,247.98,268.04
2023-01-13,3299,253.55,254.72
2023-01-14,3300,247.21,272.77
2023-01-15,3301,245.75,272.52
2023-01-16,3302,245.42,245.49
2023-01-17,3303,251.73,264.8
2023-01-18,3304,246.49,276.6
2023-01-19,3305,248.93,250.12
2023-01-20,3306,249.19,269.54
2023-01-21,3307,252.06,270.97
2023-01-22,3308,246.75,282.56
2023-01-23,3309,249.6,278.64
2023-01-24,3310,250.11,262.25
2023-01-25,3311,252.34,253.89
2023-01-26,3312,249.07,261.92
2023-01-27,3313,250.11,267.13
2023-01-28,3314,249.03,265.12
2023-01-29,3315,251.77,263.27
2023-01-30,3316,251.49,258.0
2023-01-31,3317,248.86,277.75
2023-02-01,3318,250.74,263.02
2023-02-02,3319,246.72,256.27
2023-02-03,3320,249.82,268.19
2023-02-04,3321,247.94,265.99
2023-02-05,3322,248.89,265.24
2023-02-06,3323,251.75,279.51
2023-02-07,3324,254.04,259.59
2023-02-08,3325,250.19,269.11
2023-02-09,3326,249.51,276.01
2023-02-10,3327,249.14,261.24
2023-02-11,3328,251.32,268.95
2023-02-12,3329,249.49,272.49
2023-02-13,3330,251.82,273.12
2023-02-14,3331,252.95,269.07
2023-02-15,3332,251.14,255.34
2023-02-16,3333,249.14,257.06
2023-02-17,3334,251.45,267.95
2023-02-18,3335,248.57,262.59
2023-02-19,3336,246.45,260.82
2023-02-20,3337,252.25,263.27
2023-02-21,3338,253.82,252.72
2023-02-22,3339,252.65,274.88
2023-02-23,3340,249.3,255.85
2023-02-24,3341,243.28,276.9
2023-02-25,3342,248.59,293.04
2023-02-26,3343,251.3,275.67
2023-02-27,3344,249.28,270.91
2023-02-28,3345,252.86,262.97
2023-03-01,3346,248.47,256.06
2023-03-02,3347,251.1,263.82
2023-03-03,3348,250.57,277.37
2023-03-04,3349,250.65,267.86
2023-03-05,3350,247.34,248.91
2023-03-06,3351,249.96,274.88
2023-03-07,3352,250.7,262.69
2023-03-08,3353,249.39,274.68
2023-03-09,3354,247.58,265.24
2023-03-10,3355,249.24,258.77
2023-03-11,3356,248.31,261.27
2023-03-12,3357,250.93,275.14
2023-03-13,3358,252.19,263.32
2023-03-14,3359,250.92,281.08
2023-03-15,3360,251.02,260.29
2023-03-16,3361,249.93,281.29
2023-03-17,3362,250.69,254.79
2023-03-18,3363,246.42,253.77
2023-03-19,3364,250.48,273.53
2023-03-20,3365,252.12,283.75
2023-03-21,3366,249.3,263.85
2023-03-22,3367,251.76,276.52
2023-03-23,3368,247.37,256.15
2023-03-24,3369,250.49,257.87
2023-03-25,3370,250.03,267.65
2023-03-26,3371,251.36,289.55
2023-03-27,3372,250.73,265.35
2023-03-28,3373,254.91,255.63
2023-03-29,3374,244.09,238.45
2023-03-30,3375,247.57,264.66
2023-03-31,3376,249.14,272.7
2023-04-01,3377,250.7,264.4
2023-04-02,3378,249.23,268.41
2023-04-03,3379,249.18,259.1
2023-04-04,3380,247.39,277.67
2023-04-05,3381,247.84,270.57
2023-04-06,3382,248.83,252.74
2023-04-07,3383,253.64,264.21
2023-04-08,3384,248.98,278.51
2023-04-09,3385,256.16,271.96
2023-04-10,3386,252.78,246.35
2023-04-11,3387,250.07,263.51
2023-04-12,3388,252.31,264.21
2023-04-13,3389,252.74,242.78
2023-04-14,3390,248.29,270.48
2023-04-15,3391,247.46,278.95
2023-04-16,3392,253.68,264.84
2023-04-17,3393,248.82,257.53
2023-04-18,3394,252.5,267.06
2023-04-19,3395,252.15,264.29
2023-04-20,3396,247.44,264.4
2023-04-21,3397,252.11,274.01
2023-04-22,3398,251.96,253.17
2023-04-23,3399,253.42,266.62
2023-04-24,3400,250.79,286.47
2023-04-25,3401,251.79,267.26
2023-04-26,3402,251.65,269.58
2023-04-27,3403,250.43,270.89
2023-04-28,3404,254.21,262.44
2023-04-29,3405,252.88,255.73
2023-04-30,3406,254.04,292.95
2023-05-01,3407,251.68,268.83
2023-05-02,3408,253.32,259.89
2023-05-03,3409,249.08,275.23
2023-05-04,3410,249.76,263.1
2023-05-05,3411,253.03,260.52
2023-05-06,3412,250.58,262.69
2023-05-07,3413,250.25,254.1
2023-05-08,3414,251.38,258.38
2023-05-09,3415,247.9,274.55
2023-05-10,3416,251.43,269.61
2023-05-11,3417,252.09,266.35
2023-05-12,3418,250.48,280.67
2023-05-13,3419,248.88,273.52
2023-05-14,3420,254.68,267.2
2023-05-15,3421,252.02,254.46
2023-05-16,3422,249.12,261.43
2023-05-17,3423,250.02,280.11
2023-05-18,3424,247.96,256.64
2023-05-19,3425,247.73,287.04
2023-05-20,3426,247.4,263.33
2023-05-21,3427,249.58,253.78
2023-05-22,3428,252.12,264.8
2023-05-23,3429,252.77,284.09
2023-05-24,3430,251.07,262.36
2023-05-25,3431,253.37,274.8
2023-05-26,3432,252.47,276.98
2023-05-27,3433,249.04,261.42
2023-05-28,3434,249.67,277.91
2023-05-29,3435,251.95,283.38
2023-05-30,3436,252.76,277.85
2023-05-31,3437,253.59,253.2
2023-06-01,3438,248.66,269.81
2023-06-02,3439,247.53,273.19
2023-06-03,3440,255.51,281.19
2023-06-04,3441,250.92,286.81
2023-06-05,3442,253.5,273.73
2023-06-06,3443,251.58,269.79
2023-06-07,3444,248.75,246.78
2023-06-08,3445,254.36,260.0
2023-06-09,3446,252.51,281.29
2023-06-10,3447,254.56,260.38
2023-06-11,3448,252.82,268.03
2023-06-12,3449,249.64,251.16
2023-06-13,3450,251.56,266.55
2023-06-14,3451,253.66,258.99
2023-06-15,3452,250.29,273.07
2023-06-16,3453,252.07,269.08
2023-06-17,3454,254.05,274.89
2023-06-18,3455,249.24,252.38
2023-06-19,3456,251.0,267.0
2023-06-20,3457,252.12,278.34
2023-06-21,3458,253.71,239.75
2023-06-22,3459,251.61,263.44
2023-06-23,3460,250.38,267.59
2023-06-24,3461,252.96,278.76
2023-06-25,3462,250.62,274.71
2023-06-26,3463,252.71,276.68
2023-06-27,3464,252.6,273.75
2023-06-28,3465,251.5,277.31
2023-06-29,3466,253.64,269.73
2023-06-30,3467,254.3,270.72
2023-07-01,3468,249.33,256.26
2023-07-02,3469,253.01,268.8
2023-07-03,3470,251.65,267.27
2023-07-04,3471,251.39,285.0
2023-07-05,3472,252.19,259.21
2023-07-06,3473,254.39,274.71
2023-07-07,3474,251.76,267.17
2023-07-08,3475,251.42,270.29
2023-07-09,3476,249.57,279.08
2023-07-10,3477,251.77,269.51
2023-07-11,3478,252.12,261.31
2023-07-12,3479,250.22,270.04
2023-07-13,3480,251.54,279.74
2023-07-14,3481,253.13,274.6
2023-07-15,3482,254.98,279.92
2023-07-16,3483,251.64,256.78
2023-07-17,3484,256.23,283.29
2023-07-18,3485,254.25,267.68
2023-07-19,3486,254.01,260.36
2023-07-20,3487,253.48,275.12
2023-07-21,3488,252.52,256.98
2023-07-22,3489,251.08,272.82
2023-07-23,3490,252.23,286.82
2023-07-24,3491,252.5,265.77
2023-07-25,3492,252.72,262.68
2023-07-26,3493,255.51,284.8
2023-07-27,3494,256.45,281.01
2023-07-28,3495,253.54,280.83
2023-07-29,3496,254.49,254.0
2023-07-30,3497,251.13,261.98
2023-07-31,3498,248.55,286.75
2023-08-01,3499,252.35,263.17
2023-08-02,3500,253.06,267.41
2023-08-03,3501,255.39,275.05
2023-08-04,3502,257.44,277.66
2023-08-05,3503,253.15,270.21
2023-08-06,3504,255.25,247.76
2023-08-07,3505,254.88,278.93
2023-08-08,3506,253.11,260.53
2023-08-09,3507,254.35,282.66
2023-08-10,3508,253.48,284.85
2023-08-11,3509,255.84,263.4
2023-08-12,3510,250.64,271.57
2023-08-13,3511,248.13,284.48
2023-08-14,3512,253.05,289.31
2023-08-15,3513,254.65,283.16
2023-08-16,3514,254.92,268.7
2023-08-17,3515,251.7,275.43
2023-08-18,3516,253.95,263.73
2023-08-19,3517,251.56,286.26
2023-08-20,3518,254.25,277.0
2023-08-21,3519,251.41,285.13
2023-08-22,3520,250.77,245.62
2023-08-23,3521,254.82,268.34
2023-08-24,3522,250.45,265.24
2023-08-25,3523,250.02,266.11
2023-08-26,3524,254.57,261.3
2023-08-27,3525,253.2,277.28
2023-08-28,3526,248.39,260.14
2023-08-29,3527,255.39,293.08
2023-08-30,3528,250.59,266.92
2023-08-31,3529,252.15,267.24
2023-09-01,3530,252.85,265.39
2023-09-02,3531,257.12,281.79
2023-09-03,3532,253.06,276.08
2023-09-04,3533,254.93,264.62
2023-09-05,3534,252.86,242.48
2023-09-06,3535,254.18,270.1
2023-09-07,3536,250.35,262.23
2023-09-08,3537,253.19,272.93
2023-09-09,3538,251.98,263.18
2023-09-10,3539,251.19,274.36
2023-09-11,3540,253.82,262.01
2023-09-12,3541,255.32,277.27
2023-09-13,3542,254.21,271.48
2023-09-14,3543,252.64,282.14
2023-09-15,3544,254.76,272.9
2023-09-16,3545,251.09,277.69
2023-09-17,3546,253.96,270.73
2023-09-18,3547,254.38,272.03
2023-09-19,3548,253.17,266.27
2023-09-20,3549,252.86,259.98
2023-09-21,3550,253.62,275.39
2023-09-22,3551,252.26,272.24
2023-09-23,3552,252.97,288.76
2023-09-24,3553,254.89,279.27
2023-09-25,3554,249.6,288.96
2023-09-26,3555,255.95,294.92
2023-09-27,3556,254.38,277.05
2023-09-28,3557,253.91,263.91
2023-09-29,3558,251.49,269.89
2023-09-30,3559,252.69,283.32
2023-10-01,3560,252.33,272.36
2023-10-02,3561,254.89,285.95
2023-10-03,3562,254.81,271.32
2023-10-04,3563,255.87,276.83
2023-10-05,3564,253.69,283.4
2023-10-06,3565,249.55,277.46
2023-10-07,3566,251.67,275.94
2023-10-08,3567,252.87,276.11
2023-10-09,3568,254.28,280.51
2023-10-10,3569,250.63,271.06
2023-10-11,3570,253.24,283.94
2023-10-12,3571,253.78,268.63
2023-10-13,3572,252.47,303.59
2023-10-14,3573,253.3,276.43
2023-10-15,3574,258.22,269.76
2023-10-16,3575,253.66,258.33
2023-10-17,3576,257.65,268.63
2023-10-18,3577,254.2,278.86
2023-10-19,3578,252.32,268.55
2023-10-20,3579,254.85,287.03
2023-10-21,3580,252.94,270.47
2023-10-22,3581,253.64,264.08
2023-10-23,3582,249.32,267.89
2023-10-24,3583,254.49,269.78
2023-10-25,3584,252.64,271.77
2023-10-26,3585,256.07,265.0
2023-10-27,3586,254.05,273.46
2023-10-28,3587,253.09,255.31
2023-10-29,3588,251.77,274.43
2023-10-30,3589,253.91,273.47
2023-10-31,3590,253.13,272.65
2023-11-01,3591,252.35,265.47
2023-11-02,3592,257.62,277.28
2023-11-03,3593,253.63,276.65
2023-11-04,3594,255.71,258.95
2023-11-05,3595,256.86,287.06
2023-11-06,3596,254.76,274.11
2023-11-07,3597,255.22,280.88
2023-11-08,3598,254.99,291.11
2023-11-09,3599,255.9,264.28
2023-11-10,3600,255.15,266.11
2023-11-11,3601,255.02,266.37
2023-11-12,3602,254.32,275.86
2023-11-13,3603,253.1,264.44
2023-11-14,3604,253.21,265.93
2023-11-15,3605,252.82,291.77
2023-11-16,3606,254.48,273.2
2023-11-17,3607,256.71,281.61
2023-11-18,3608,252.25,284.06
2023-11-19,3609,252.93,289.16
2023-11-20,3610,252.21,259.7
2023-11-21,3611,254.06,279.41
2023-11-22,3612,256.21,284.97
2023-11-23,3613,253.54,286.33
2023-11-24,3614,254.82,269.53
2023-11-25,3615,249.63,267.79
2023-11-26,3616,253.95,277.47
2023-11-27,3617,255.22,277.1
2023-11-28,3618,253.05,271.66
2023-11-29,3619,251.05,267.2
2023-11-30,3620,255.21,275.44
2023-12-01,3621,254.1,272.94
2023-12-02,3622,257.91,281.35
2023-12-03,3623,253.2,268.84
2023-12-04,3624,254.05,265.57
2023-12-05,3625,253.62,270.91
2023-12-06,3626,254.59,274.14
2023-12-07,3627,250.8,283.92
2023-12-08,3628,257.1,274.36
2023-12-09,3629,255.69,256.17
2023-12-10,3630,253.99,297.95
2023-12-11,3631,253.75,287.85
2023-12-12,3632,255.5,283.08
2023-12-13,3633,255.21,281.77
2023-12-14,3634,253.68,276.17
2023-12-15,3635,254.19,293.81
2023-12-16,3636,255.22,264.83
2023-12-17,3637,253.71,283.41
2023-12-18,3638,253.92,283.7
2023-12-19,3639,253.74,299.88
2023-12-20,3640,253.89,275.24
2023-12-21,3641,252.05,290.12
2023-12-22,3642,252.77,279.67
2023-12-23,3643,255.37,267.43
2023-12-24,3644,256.22,266.99
2023-12-25,3645,254.57,288.91
2023-12-26,3646,247.62,259.37
2023-12-27,3647,251.78,271.71
2023-12-28,3648,255.53,294.56
2023-12-29,3649,258.07,270.15
2023-12-30,3650,257.14,284.76
2023-12-31,3651,254.36,296.44
2024-01-01,3652,254.09,292.21
2024-01-02,3653,253.95,284.54
2024-01-03,3654,258.24,272.65
2024-01-04,3655,255.29,296.05
2024-01-05,3656,253.03,280.98
2024-01-06,3657,256.74,279.47
2024-01-07,3658,256.52,267.79
2024-01-08,3659,250.91,252.42
2024-01-09,3660,253.67,280.4
2024-01-10,3661,256.92,274.51
2024-01-11,3662,256.74,261.76
2024-01-12,3663,252.51,284.7
2024-01-13,3664,254.97,280.1
2024-01-14,3665,256.72,272.9
2024-01-15,3666,255.69,274.08
2024-01-16,3667,252.95,281.66
2024-01-17,3668,254.68,282.71
2024-01-18,3669,256.37,269.73
2024-01-19,3670,256.04,287.83
2024-01-20,3671,253.19,274.4
2024-01-21,3672,259.73,271.47
2024-01-22,3673,255.56,277.0
2024-01-23,3674,252.18,275.96
2024-01-24,3675,254.51,289.25
2024-01-25,3676,249.77,280.58
2024-01-26,3677,253.84,254.41
2024-01-27,3678,255.13,265.68
2024-01-28,3679,259.97,289.9
2024-01-29,3680,255.63,281.26
2024-01-30,3681,255.99,269.12
2024-01-31,3682,256.78,274.3
2024-02-01,3683,255.71,294.83
2024-02-02,3684,254.13,253.5
2024-02-03,3685,258.0,293.0
2024-02-04,3686,256.37,289.98
2024-02-05,3687,258.4,274.8
2024-02-06,3688,257.41,277.32
2024-02-07,3689,253.55,280.66
2024-02-08,3690,254.51,278.6
2024-02-09,3691,254.64,282.15
2024-02-10,3692,254.69,289.98
2024-02-11,3693,256.35,272.93
2024-02-12,3694,255.13,278.34
2024-02-13,3695,253.94,282.02
2024-02-14,3696,258.4,276.64
2024-02-15,3697,258.21,280.55
2024-02-16,3698,255.62,293.48
2024-02-17,3699,253.49,256.58
2024-02-18,3700,254.36,280.73
2024-02-19,3701,254.12,272.28
2024-02-20,3702,253.86,266.06
2024-02-21,3703,253.72,275.1
2024-02-22,3704,256.11,283.08
2024-02-23,3705,256.24,287.72
2024-02-24,3706,256.52,272.06
2024-02-25,3707,253.86,284.12
2024-02-26,3708,256.29,294.16
2024-02-27,3709,259.63,284.1
2024-02-28,3710,256.2,286.79
2024-02-29,3711,254.99,283.31
2024-03-01,3712,261.12,290.19
2024-03-02,3713,256.4,270.28
2024-03-03,3714,254.58,290.58
2024-03-04,3715,257.55,285.4
2024-03-05,3716,254.44,296.7
2024-03-06,3717,255.14,287.13
2024-03-07,3718,257.84,272.34
2024-03-08,3719,254.69,290.35
2024-03-09,3720,252.99,291.11
2024-03-10,3721,257.3,291.4
2024-03-11,3722,257.57,278.07
2024-03-12,3723,253.24,273.46
2024-03-13,3724,255.28,292.8
2024-03-14,3725,258.11,273.79
2024-03-15,3726,256.48,289.06
2024-03-16,3727,257.65,282.59
2024-03-17,3728,255.8,273.17
2024-03-18,3729,254.81,275.28
2024-03-19,3730,254.97,273.8
2024-03-20,3731,255.48,284.67
2024-03-21,3732,256.45,273.73
2024-03-22,3733,250.84,275.08
2024-03-23,3734,252.39,274.8
2024-03-24,3735,256.17,284.12
2024-03-25,3736,257.48,291.42
2024-03-26,3737,254.89,264.4
2024-03-27,3738,256.22,284.47
2024-03-28,3739,254.11,271.68
2024-03-29,3740,253.54,276.18
2024-03-30,3741,256.56,279.29
2024-03-31,3742,256.13,296.04
2024-04-01,3743,255.29,294.82
2024-04-02,3744,253.75,276.05
2024-04-03,3745,256.45,278.22
2024-04-04,3746,256.21,294.91
2024-04-05,3747,255.84,285.31
2024-04-06,3748,256.12,299.19
2024-04-07,3749,255.65,273.11
2024-04-08,3750,257.4,292.94
2024-04-09,3751,257.17,276.41
2024-04-10,3752,259.88,254.32
2024-04-11,3753,259.16,290.54
2024-04-12,3754,256.34,271.21
2024-04-13,3755,254.04,286.05
2024-04-14,3756,257.68,278.81
2024-04-15,3757,255.29,292.43
2024-04-16,3758,259.43,269.6
2024-04-17,3759,253.59,262.9
2024-04-18,3760,255.66,295.25
2024-04-19,3761,259.5,294.29
2024-04-20,3762,256.53,282.05
2024-04-21,3763,257.94,265.89
2024-04-22,3764,257.83,290.62
2024-04-23,3765,255.61,304.91
2024-04-24,3766,258.21,278.74
2024-04-25,3767,254.89,275.77
2024-04-26,3768,255.97,272.2
2024-04-27,3769,260.74,288.95
2024-04-28,3770,256.27,280.08
2024-04-29,3771,257.36,266.34
2024-04-30,3772,254.57,272.22
2024-05-01,3773,259.27,292.76
2024-05-02,3774,254.89,268.39
2024-05-03,3775,255.25,282.53
2024-05-04,3776,255.54,290.49
2024-05-05,3777,254.88,287.25
2024-05-06,3778,253.97,261.11
2024-05-07,3779,256.18,286.52
2024-05-08,3780,255.81,269.28
2024-05-09,3781,256.57,260.86
2024-05-10,3782,254.87,282.67
2024-05-11,3783,255.04,263.48
2024-05-12,3784,256.18,278.3
2024-05-13,3785,256.81,293.59
2024-05-14,3786,255.03,285.32
2024-05-15,3787,256.77,279.82
2024-05-16,3788,256.4,290.2
2024-05-17,3789,258.92,283.5
2024-05-18,3790,258.11,290.28
2024-05-19,3791,257.87,293.36
2024-05-20,3792,258.87,272.88
2024-05-21,3793,255.7,296.92
2024-05-22,3794,259.57,282.1
2024-05-23,3795,257.31,282.32
2024-05-24,3796,256.01,282.52
2024-05-25,3797,257.77,279.26
2024-05-26,3798,254.92,275.37
2024-05-27,3799,260.46,289.6
2024-05-28,3800,257.52,275.82
2024-05-29,3801,254.14,283.97
2024-05-30,3802,254.87,287.2
2024-05-31,3803,256.09,275.07
2024-06-01,3804,256.0,277.48
2024-06-02,3805,257.98,287.63
2024-06-03,3806,258.83,282.74
2024-06-04,3807,259.11,289.58
2024-06-05,3808,258.2,281.98
2024-06-06,3809,255.35,276.99
2024-06-07,3810,259.35,281.32
2024-06-08,3811,259.57,286.84
2024-06-09,3812,253.44,290.56
2024-06-10,3813,256.12,264.18
2024-06-11,3814,256.54,276.52
2024-06-12,3815,255.74,276.83
2024-06-13,3816,259.28,275.61
2024-06-14,3817,258.16,277.96
2024-06-15,3818,257.4,293.8
2024-06-16,3819,254.93,290.3
2024-06-17,3820,253.33,272.92
2024-06-18,3821,255.52,266.26
2024-06-19,3822,255.73,284.99
2024-06-20,3823,255.6,285.56
2024-06-21,3824,253.25,267.14
2024-06-22,3825,254.4,281.87
2024-06-23,3826,256.55,285.84
2024-06-24,3827,258.05,289.42
2024-06-25,3828,256.38,276.5
2024-06-26,3829,256.97,287.03
2024-06-27,3830,257.29,280.66
2024-06-28,3831,257.31,290.81
2024-06-29,3832,259.79,286.84
2024-06-30,3833,255.93,287.51
2024-07-01,3834,257.89,282.99
2024-07-02,3835,254.94,277.99
2024-07-03,3836,259.81,286.75
2024-07-04,3837,258.95,292.35
2024-07-05,3838,259.48,280.51
2024-07-06,3839,257.78,286.43
2024-07-07,3840,257.34,306.82
2024-07-08,3841,255.11,274.38
2024-07-09,3842,258.22,270.17
2024-07-10,3843,260.27,275.52
2024-07-11,3844,252.26,275.72
2024-07-12,3845,261.07,285.64
2024-07-13,3846,256.08,259.5
2024-07-14,3847,258.62,264.04
2024-07-15,3848,256.12,289.48
2024-07-16,3849,257.43,268.85
2024-07-17,3850,259.33,291.1
2024-07-18,3851,257.4,294.95
2024-07-19,3852,261.29,255.46
2024-07-20,3853,257.86,288.73
2024-07-21,3854,259.07,284.59
2024-07-22,3855,256.62,278.92
2024-07-23,3856,256.86,286.31
2024-07-24,3857,257.07,282.11
2024-07-25,3858,258.84,289.48
2024-07-26,3859,261.12,304.2
2024-07-27,3860,257.96,286.49
2024-07-28,3861,255.41,269.37
2024-07-29,3862,256.73,296.36
2024-07-30,3863,255.27,292.51
2024-07-31,3864,258.9,298.68
2024-08-01,3865,258.02,287.49
2024-08-02,3866,255.9,290.8
2024-08-03,3867,257.3,302.68
2024-08-04,3868,259.85,284.53
2024-08-05,3869,258.93,278.39
2024-08-06,3870,256.94,297.28
2024-08-07,3871,259.53,281.66
2024-08-08,3872,258.84,295.93
2024-08-09,3873,257.02,277.85
2024-08-10,3874,258.47,279.61
2024-08-11,3875,261.78,289.95
2024-08-12,3876,255.99,285.56
2024-08-13,3877,260.14,278.19
2024-08-14,3878,257.9,300.1
2024-08-15,3879,259.42,281.02
2024-08-16,3880,258.98,291.87
2024-08-17,3881,258.76,275.78
2024-08-18,3882,257.93,278.14
2024-08-19,3883,258.25,278.8
2024-08-20,3884,259.58,287.09
2024-08-21,3885,259.17,286.79
2024-08-22,3886,255.44,284.37
2024-08-23,3887,259.19,285.45
2024-08-24,3888,260.88,295.75
2024-08-25,3889,260.08,295.02
2024-08-26,3890,258.76,280.71
2024-08-27,3891,254.81,283.27
2024-08-28,3892,259.54,290.19
2024-08-29,3893,259.69,292.94
2024-08-30,3894,261.27,292.18
2024-08-31,3895,256.56,280.08
2024-09-01,3896,257.98,281.35
2024-09-02,3897,257.42,284.83
2024-09-03,3898,257.94,289.42
2024-09-04,3899,255.12,271.88
2024-09-05,3900,257.58,274.53
2024-09-06,3901,257.67,280.44
2024-09-07,3902,257.79,285.37
2024-09-08,3903,261.65,281.16
2024-09-09,3904,257.32,279.89
2024-09-10,3905,257.69,276.51
2024-09-11,3906,260.76,291.98
2024-09-12,3907,257.49,264.72
2024-09-13,3908,260.95,287.0
2024-09-14,3909,259.49,279.4
2024-09-15,3910,257.4,284.54
2024-09-16,3911,257.26,286.03
2024-09-17,3912,258.93,256.06
2024-09-18,3913,258.29,296.04
2024-09-19,3914,258.87,292.65
2024-09-20,3915,257.57,300.03
2024-09-21,3916,259.87,294.06
2024-09-22,3917,257.42,293.4
2024-09-23,3918,257.82,290.17
2024-09-24,3919,258.4,300.93
2024-09-25,3920,256.31,270.51
2024-09-26,3921,258.16,284.15
2024-09-27,3922,258.39,276.28
2024-09-28,3923,255.99,292.06
2024-09-29,3924,255.33,285.48
2024-09-30,3925,261.26,303.71
2024-10-01,3926,258.33,286.78
2024-10-02,3927,258.59,283.88
2024-10-03,3928,257.64,283.16
