Age,Gender,Education,Introversion Score,Sensing Score,Thinking Score,Judging Score,Interest,Personality
31,Female,0,6.85151,6.028910488,1.30689,6.92469521,Unknown,ENFJ
21,Male,0,7.24524,6.013288229,6.12034,4.551398283,Technology,ENFP
27,Female,0,0.86119,5.966937991,4.40297,5.64493942,Unknown,INFP
35,Female,1,9.15753,4.974749294,5.01294,1.867134612,Sports,ENFP
27,Male,0,8.03132,5.670775246,3.17801,5.331742834,Unknown,ENFP
21,Male,0,1.89488,3.005118855,4.78454,5.358746012,Technology,INFP
32,Male,0,5.29469,3.851643323,6.43446,4.744400406,Arts,ENTP
19,Male,1,1.55173,5.852778856,2.0227,3.684109254,Technology,INFP
33,Male,1,5.03331,3.9413173,0.27577,7.201353031,Technology,INFP
29,Female,0,3.25894,4.397163659,1.00026,2.418732338,Others,INFP
26,Male,0,0.37513,5.201043899,5.64577,3.132341153,Unknown,INFP
26,Female,1,5.48055,5.2763738,0.55263,4.270293322,Unknown,ENFP
25,Male,0,9.43614,6.049864162,5.19391,4.705991267,Unknown,ENFP
22,Female,1,0.08788,4.057908833,1.14353,6.545852225,Unknown,INFP
25,Male,0,4.69921,3.889586017,8.49335,6.656832158,Others,ENTJ
22,Female,0,0.95715,4.038334305,6.86321,3.975096515,Unknown,INTP
31,Male,0,3.87792,3.895286195,1.42165,5.81012097,Unknown,INFP
23,Female,0,8.17309,3.276637369,4.52662,3.651324132,Unknown,ENFP
25,Male,1,3.68352,5.435816726,4.27363,3.379565134,Arts,INFP
32,Male,1,9.54664,6.046475467,0.02325,4.277295833,Others,ENFP
22,Male,1,3.83032,5.770088509,7.11729,2.843481551,Unknown,ENTP
46,Female,0,1.83252,4.789959373,1.71705,5.174445802,Unknown,INFP
26,Female,0,0.07785,3.888716369,8.11418,6.214946887,Others,INTJ
20,Female,1,0.23224,3.746090642,0.68332,5.793142011,Others,INFP
28,Female,1,4.19336,3.310025007,7.62389,5.428244901,Unknown,INTP
27,Female,0,9.92778,4.755313321,2.46343,0.6011074,Unknown,ENFP
37,Female,0,8.39828,5.459925756,8.0829,4.252983551,Others,ENTP
25,Male,1,5.61867,5.179808061,7.38888,3.224988867,Arts,ENTP
22,Female,0,8.42654,5.546016473,9.3147,5.531748044,Others,ENTP
24,Female,1,2.98895,7.789687229,6.37186,5.020748116,Arts,ISTP
20,Female,0,5.84455,5.082076785,8.14074,3.137435168,Arts,ENTP
28,Male,0,0.75138,6.84733428,7.63412,4.786300288,Arts,ISTP
29,Male,1,7.20819,5.194480827,8.54047,6.931045021,Unknown,ENTP
22,Female,1,9.9947,5.599278641,7.60338,4.087897295,Arts,ENTP
22,Male,0,3.73652,5.281727378,1.69503,4.78952537,Arts,INFP
28,Female,0,1.31201,7.487416528,4.16601,4.886278599,Technology,ISFP
25,Male,1,1.66088,4.399706607,0.00653,2.699232396,Sports,INFP
28,Female,1,4.16289,5.067508543,2.39231,4.164510819,Arts,INFP
22,Female,0,6.95689,3.574279839,6.75902,2.207458307,Technology,ENTP
27,Male,0,1.04949,3.588080403,1.83361,4.051400104,Unknown,INFP
21,Male,1,1.72298,5.900090455,4.27752,3.891968862,Unknown,INFP
22,Female,1,7.1575,4.362499559,3.98337,3.335206775,Arts,ENFP
28,Female,1,3.65961,2.139600966,0.1111,4.534003958,Technology,ENFP
33,Male,0,1.45923,2.523780831,0.18732,7.21369216,Arts,INFJ
24,Male,0,0.00652,6.183377795,5.1825,4.964678584,Technology,ISFP
26,Female,0,6.4116,5.959954573,6.70802,5.30903892,Others,ENTP
26,Male,0,5.34865,5.532595211,2.48293,3.874393692,Sports,ENFP
29,Male,1,0.94486,5.087426937,2.10328,3.882484062,Unknown,INFP
23,Female,0,5.18903,5.841195499,5.37153,6.551052518,Others,ENFJ
29,Female,0,9.34151,4.823232832,4.09992,3.296552323,Arts,ENFP
19,Female,0,5.46705,5.525087109,8.30672,5.308553012,Sports,ENTJ
22,Female,0,1.42594,5.861447858,8.55866,5.730903377,Sports,INTJ
30,Male,0,7.51661,4.605587543,1.62611,4.519670209,Technology,ENFP
32,Female,0,3.53105,6.030107834,5.44046,5.626626012,Arts,ENTP
27,Male,0,6.4681,4.898031202,4.98646,2.944766498,Unknown,ENFP
28,Male,1,6.82227,3.626179277,5.79925,5.299075238,Unknown,ENFP
39,Female,0,2.63291,4.579787866,3.67956,5.859327872,Unknown,INFP
32,Female,0,6.71725,5.480714579,3.36909,5.282888316,Sports,ENFJ
24,Female,0,9.26867,6.081749836,7.45411,5.616059072,Arts,ENTP
44,Male,0,2.11228,6.718477716,9.99453,2.014095596,Unknown,ISTP
21,Female,1,1.21193,6.746830671,7.85459,1.577662756,Technology,INTP
23,Female,1,8.77261,3.483320425,1.39305,4.503789006,Technology,ENFP
30,Female,1,7.24294,4.770666724,0.40551,3.549745406,Technology,ENFP
24,Male,0,0.75135,4.741456736,1.56379,3.403014947,Technology,INFP
29,Male,1,6.61699,6.266271978,0.42911,4.844394451,Arts,ESFP
23,Male,0,0.55865,6.059324309,3.24149,5.631721793,Sports,INFJ
25,Male,0,3.24766,5.409719476,6.87466,5.57063469,Arts,INTP
36,Male,1,8.74345,6.072432214,2.77676,6.506167442,Others,ENFP
33,Female,0,9.52293,5.161018259,3.85981,2.848992171,Others,ENFP
31,Female,0,6.25728,5.997512713,5.23268,3.985870035,Unknown,ENFP
30,Male,1,5.77333,6.820006244,1.73084,3.932027065,Arts,ESFP
27,Female,0,9.7287,2.882978946,4.89486,4.280652011,Unknown,ENFP
24,Female,1,6.74,5.016650786,5.0683,5.721232949,Unknown,ENFP
21,Female,1,2.90872,6.183084612,9.32303,3.414467304,Technology,ENTP
24,Female,1,8.48798,3.538115845,3.706,6.367595479,Technology,ENFP
21,Female,0,1.01153,2.335524891,6.85892,4.831595548,Unknown,INTP
30,Female,0,2.68378,6.023498554,0.13308,3.888912293,Technology,INFP
20,Female,0,1.82043,5.576453095,8.27141,2.181895614,Unknown,INTP
22,Male,1,4.27139,5.902086929,1.38183,4.602319856,Unknown,INFP
32,Female,1,5.94223,4.409968091,2.66559,5.52410897,Unknown,ENFP
27,Male,0,9.16992,4.905402021,7.01773,1.004315967,Technology,ENTP
23,Female,1,9.40846,5.861538615,6.37047,5.266038602,Arts,ENTP
23,Female,0,6.7429,5.94642125,2.92021,4.499770048,Unknown,ENFP
23,Male,1,1.40568,4.600739893,5.89478,4.361129753,Arts,INTP
33,Female,0,4.06467,4.277067978,1.04949,1.482806089,Arts,INFP
30,Male,1,1.11546,3.943706757,6.82845,5.259934227,Others,INTP
22,Male,1,5.91286,6.100402353,3.96433,4.985080026,Unknown,ENFP
25,Male,0,6.47748,4.342573773,9.38978,4.114019843,Unknown,ENTP
25,Male,0,8.11416,7.393132903,4.62576,6.750883915,Arts,ESFJ
27,Female,0,4.20802,6.3212894,4.35133,4.898521369,Arts,ESFP
27,Male,0,1.23629,5.742064587,9.90474,4.6560251,Arts,INTP
28,Male,0,8.93651,4.909275204,8.2288,4.550681308,Sports,ENTP
26,Female,1,7.65941,5.258235092,2.07541,5.689841987,Unknown,ENFP
23,Male,1,9.2288,5.143249,1.61289,4.936669085,Technology,ENFP
21,Female,0,4.55944,5.869348956,8.59542,5.476866458,Unknown,ENTP
27,Male,0,2.34685,5.014922977,7.39143,3.230104572,Technology,INTP
25,Male,1,5.27503,4.126761706,3.52482,3.990623702,Sports,ENFP
21,Female,0,0.17162,4.707409083,5.58487,4.24184762,Others,INTP
23,Female,0,9.82518,4.808523845,9.13933,3.703425676,Unknown,ENTP
24,Male,1,9.67866,4.806723176,4.27899,5.31473607,Arts,ENFP
29,Female,1,9.48056,4.239983176,2.1764,2.81045566,Others,ENFP
38,Male,1,0.38651,6.335684836,6.74153,4.791355006,Technology,ISTP
31,Female,0,4.45808,4.422587127,7.03951,1.983702985,Others,INTP
20,Male,0,4.96978,4.398395802,9.55573,4.103778668,Others,INTP
31,Female,1,8.48776,4.957671303,6.7526,5.350236245,Unknown,ENTP
32,Female,0,5.42305,5.81051774,6.08542,3.815082747,Others,ENTP
25,Male,1,6.30816,5.933597289,7.4512,0.675007528,Unknown,ENTP
28,Male,1,5.74429,4.787372915,1.15003,6.610279594,Others,ENFP
28,Female,1,5.88963,3.609143291,1.10581,5.084722743,Sports,ENFP
23,Male,1,8.09728,4.795340424,2.80216,5.647843799,Arts,ENFP
20,Female,0,3.92489,4.830328706,8.25861,4.473863137,Unknown,ENTP
21,Female,0,1.37615,5.202882962,1.28057,6.373199727,Others,INFJ
38,Female,1,7.08534,5.550393176,2.17731,3.75040735,Unknown,ENFP
21,Female,1,1.98295,5.744833693,2.60765,5.43650346,Technology,INFP
20,Female,0,8.78042,5.036909523,4.56157,4.564536147,Others,ENFP
23,Male,1,8.19801,5.596195208,9.88501,5.953364892,Unknown,ENTP
33,Female,1,3.92073,3.769029052,0.29508,6.33650725,Unknown,ENFP
35,Male,1,2.44545,2.880855444,4.87263,4.095021276,Arts,INFP
20,Male,1,1.99902,4.472271106,3.99463,5.336577592,Others,INFP
29,Male,0,7.64064,5.023470163,5.00987,2.434441728,Unknown,ENFP
20,Female,1,4.64876,6.188679553,0.51934,4.265840191,Unknown,ENFP
31,Male,0,4.44055,7.361676805,7.78297,4.991507849,Unknown,ISTP
31,Female,0,4.77336,3.889601481,5.87691,6.627132794,Arts,ENTJ
33,Female,0,8.92905,3.500492907,7.81037,5.658182909,Arts,ENTP
24,Male,1,5.77427,4.21314595,2.38251,4.395266147,Unknown,ENFP
22,Female,0,4.9354,3.610620313,8.63021,6.256274492,Arts,ENTJ
24,Male,1,2.67239,3.721684808,9.37146,5.601832344,Others,INTP
22,Male,0,5.65054,5.009888162,6.85396,5.683679536,Arts,ENTP
35,Male,0,7.93178,6.148590482,2.20825,3.666104497,Others,ESFP
24,Male,1,7.96165,4.947621296,5.28722,5.362792085,Unknown,ENFP
28,Male,0,2.82521,4.755448684,3.84574,3.744728867,Unknown,INFP
22,Female,1,5.51679,2.444007751,5.56453,3.139389281,Technology,ENTP
24,Female,0,7.86802,6.09111976,5.59234,5.665290727,Arts,ENTP
33,Female,0,9.01209,4.772591466,1.39908,6.811776181,Arts,ENFJ
30,Male,0,6.25537,5.09902424,4.64266,2.627014869,Others,ENFP
36,Male,1,2.91166,5.523084369,0.07858,5.806895403,Technology,INFP
31,Male,0,2.72076,6.263362693,3.21043,2.766471167,Others,ISFP
24,Male,0,0.71265,7.006327252,1.5848,4.155426439,Technology,ISFP
31,Female,0,1.39473,4.127106556,7.31191,5.108855542,Technology,INTP
33,Female,0,9.56691,5.140665719,0.39167,5.312862673,Unknown,ENFP
28,Female,0,8.74909,5.819203117,3.73016,2.195116395,Sports,ENFP
34,Female,0,1.41511,5.216895069,1.37812,3.521326214,Others,INFP
25,Female,0,3.69565,5.155876766,0.49651,3.656453366,Arts,ENFP
28,Male,1,3.79479,5.382678686,3.47374,4.931568602,Unknown,INFP
36,Female,0,0.13017,5.347025208,1.09427,4.533486266,Unknown,INFP
36,Male,0,2.87519,3.924044407,6.34025,2.439163808,Arts,INTP
19,Male,1,5.97674,2.298458225,9.15074,2.880002142,Unknown,ENTP
29,Female,1,7.24616,5.999604076,7.26386,4.037812237,Arts,ENTP
33,Female,0,5.49455,4.900612835,4.5941,7.239487728,Arts,ENTJ
24,Male,0,3.82306,4.638817656,9.95593,6.060979203,Arts,INTJ
30,Male,1,6.01462,5.182181319,1.66406,5.459507612,Unknown,ENFP
20,Male,1,2.84709,6.222235782,1.39115,4.774114009,Unknown,INFP
19,Male,0,2.50419,7.143282505,1.66098,6.960738188,Unknown,INFJ
22,Female,0,6.61471,3.955389877,6.85011,4.558140618,Arts,ENTP
22,Male,1,0.59711,5.038364012,1.65242,3.689934518,Arts,INFP
34,Male,0,2.58665,4.605588927,8.48434,4.257215551,Sports,INTP
28,Male,0,1.90388,4.775183646,4.39385,2.252394238,Technology,INFP
34,Male,0,6.1986,3.159768908,5.41761,3.857833893,Unknown,ENFP
28,Female,0,6.80491,6.424943933,3.86923,5.765130587,Unknown,ESFP
28,Male,0,2.75023,5.296939131,3.41736,8.359111841,Arts,INFJ
24,Male,0,9.30644,4.514467559,8.34487,6.051581337,Others,ENTJ
20,Female,0,6.91781,4.006008953,8.14893,4.647462558,Arts,ENTP
25,Female,0,6.4494,4.194019798,5.30708,3.274774488,Unknown,ENFP
22,Male,1,2.13806,4.816491157,6.92892,3.514108297,Unknown,INTP
26,Male,1,2.65964,6.573294981,1.70396,4.036419768,Technology,ISFP
25,Male,0,5.21657,6.666383587,9.80472,7.890634972,Unknown,ISTJ
25,Male,1,0.35355,6.237892974,9.19731,3.905216971,Others,ISTP
23,Female,0,5.43195,2.475409505,7.51487,6.73425758,Unknown,ENTJ
31,Female,1,2.42061,5.156949268,1.70045,5.301355301,Arts,INFP
32,Male,1,2.79115,5.050603009,9.18816,4.026031286,Technology,INTP
27,Female,1,4.26145,5.058240278,8.97489,4.808643902,Others,ENTP
21,Female,1,3.14946,4.485601807,7.43672,5.579546248,Unknown,INTP
27,Male,0,5.91531,4.629675934,1.38628,2.987008135,Others,ENFP
26,Male,0,7.93349,6.284570651,1.88644,4.497188508,Technology,ESFP
25,Male,1,0.92157,4.439516302,4.19044,5.956969047,Unknown,INFP
23,Male,0,4.02632,4.244636396,5.71383,4.596395278,Technology,INFP
25,Male,0,0.50515,4.613428569,3.8414,1.632273862,Sports,INFP
21,Male,1,9.93564,4.580031393,0.57072,5.10392015,Arts,ENFP
23,Female,0,3.94776,5.377972685,0.59256,6.135424127,Unknown,ENFJ
20,Male,1,8.84326,5.633821031,0.61856,6.257075278,Arts,ENFP
26,Male,0,4.36487,5.248061691,3.26865,3.853087031,Arts,INFP
29,Male,0,0.85847,4.81449058,1.06601,3.139406734,Unknown,INFP
34,Female,1,6.54297,4.583290803,4.06523,5.687049478,Arts,ENFP
28,Male,1,9.74134,4.436653746,0.78606,6.369860161,Unknown,ENFP
35,Male,0,1.31743,5.561889386,2.48231,1.222943758,Technology,INFP
22,Male,1,1.11732,6.555336591,2.7753,4.889685616,Unknown,INFP
29,Female,0,6.67862,7.056098501,4.06034,4.618638362,Others,ESFP
25,Female,1,0.53004,6.15786288,2.8303,3.162095538,Technology,INFP
22,Female,1,4.76615,6.767077958,6.35838,4.333556075,Technology,ENTP
24,Female,0,0.93459,4.351743715,7.30646,4.930675752,Technology,INTP
31,Male,0,3.95935,4.569612222,6.50123,6.208304444,Arts,INTJ
25,Female,1,1.07487,5.579833439,0.30461,5.175900256,Arts,INFP
21,Male,0,4.05369,4.756985167,6.58875,6.159103332,Unknown,INTJ
30,Female,1,7.87114,5.979665878,5.16175,4.720309331,Arts,ENTP
23,Male,1,0.67635,4.528486722,1.58448,2.999897037,Others,INFP
32,Male,0,2.05003,7.883133459,9.96354,4.495167917,Unknown,ISTP
20,Male,1,6.55959,5.123074601,2.70625,6.372182346,Arts,ENFP
19,Female,1,8.61243,4.350812152,3.26047,5.298500399,Sports,ENFP
27,Male,1,6.37158,5.774826661,0.72906,0,Technology,ENFP
25,Male,1,8.99771,6.921185474,0.45626,3.319848811,Unknown,ENFP
27,Female,1,9.10641,4.698162188,7.30945,1.174090165,Arts,ENTP
24,Male,0,5.96183,5.723622548,1.67778,4.070637949,Unknown,ENFP
29,Female,0,7.05688,5.116633586,7.57441,1.374675466,Unknown,ENTP
22,Male,1,2.88975,5.430669945,7.25042,3.108188442,Unknown,INTP
26,Female,0,9.12407,4.275859641,4.36297,3.637043975,Others,ENFP
26,Female,1,1.32957,6.056313629,9.59213,3.511324451,Technology,INTP
34,Female,0,3.14474,5.114655139,9.17297,5.903509639,Unknown,INTP
21,Female,0,0.39147,2.647883133,2.05165,6.076025873,Technology,INFJ
29,Male,0,0.08676,6.385366859,2.52501,4.959582363,Unknown,ISFP
22,Male,1,4.52847,5.73561717,1.71046,2.930024204,Unknown,INFP
26,Male,0,5.07331,4.447011884,2.33732,4.67440696,Arts,ENFP
33,Male,0,9.64955,8.68973611,5.06453,5.547372254,Sports,ESFJ
24,Male,1,1.18792,4.835501004,8.33128,4.822584149,Sports,INTP
29,Female,0,2.0422,3.494908626,2.79339,4.102653447,Arts,INFP
26,Male,0,4.96459,7.531925187,8.98135,4.899111597,Others,ISTP
27,Male,0,9.47069,5.755259771,9.349,4.711406514,Others,ENTP
28,Male,1,3.95155,4.660794302,6.86942,5.985452494,Unknown,INTP
26,Female,1,9.2616,5.111692487,8.70171,5.522343919,Technology,ENTP
40,Male,0,9.43432,4.032239163,5.52176,4.649514856,Others,ENFP
30,Female,0,4.14921,6.719432967,3.95052,2.826075866,Others,ESFP
22,Female,1,2.02466,4.328207053,8.62733,3.358402903,Unknown,INTP
23,Male,0,9.50189,2.676278665,1.70203,1.489500552,Technology,ENFP
36,Male,1,5.27272,3.102117626,4.69633,5.082213295,Unknown,ENFP
20,Male,0,2.21614,4.78868584,1.54048,1.786889492,Technology,INFP
25,Male,0,1.7328,2.993507892,1.61973,4.987999626,Unknown,INFP
29,Male,1,0.29202,6.178121409,1.27929,6.224714612,Unknown,ISFP
26,Female,1,8.43014,5.284478281,5.10346,2.969588496,Arts,ENTP
41,Female,0,9.33447,5.893249353,7.94558,3.448572546,Unknown,ENTP
20,Female,1,0.66816,5.026798193,0.56204,4.703128769,Arts,INFP
29,Female,0,8.50982,5.2496547,2.13099,4.025130681,Unknown,ENFP
32,Male,1,2.48125,3.04471132,3.18254,2.821130812,Unknown,INFP
28,Male,1,9.3562,5.083944197,8.30327,2.958514253,Unknown,ENTP
29,Male,0,8.46624,2.973458179,2.18493,5.659325898,Others,ENFP
23,Female,0,8.45127,6.789024302,2.1186,5.101526635,Technology,ENFP
25,Female,0,0.02887,6.900478829,3.8972,5.559519099,Unknown,ISFP
23,Female,1,3.63205,4.957870813,0.29086,6.970509589,Unknown,ENFP
35,Female,0,7.00003,2.700483772,1.86557,5.482757363,Unknown,ENFP
28,Male,0,7.92573,4.289647303,4.45494,5.371167446,Unknown,ENFP
29,Male,0,8.18089,3.138655427,0.21048,7.464192795,Others,ENFJ
22,Male,1,7.18908,4.397881315,5.80304,5.696893669,Unknown,ENFP
20,Female,1,3.26774,5.454095024,3.46533,5.984280005,Technology,INFP
31,Male,1,5.74124,5.983008124,7.82789,5.18254184,Others,ENTP
31,Male,1,1.87746,5.515007175,9.85786,3.24183261,Unknown,INTP
36,Male,0,9.48063,5.274485292,0.63859,4.537219786,Unknown,ENFP
24,Female,0,0.94054,5.43057226,7.0169,5.274835842,Unknown,INTP
25,Male,0,5.6671,6.172143554,1.18108,4.737421627,Arts,ESFP
22,Male,0,4.1522,5.838543489,2.33144,5.242925239,Arts,INFP
24,Male,1,6.73214,5.754743637,4.74239,5.046584364,Unknown,ENFP
30,Female,1,4.2233,3.735471743,5.4785,1.526562504,Technology,ENFP
32,Female,1,8.79431,4.368214894,1.62506,2.923404286,Technology,ENFP
21,Male,0,7.1112,5.147674016,9.55931,4.776295042,Others,ENTP
27,Female,1,7.72221,4.727805477,3.82375,3.0303741,Sports,ENFP
23,Female,1,9.88984,4.517020912,5.00928,2.214726796,Sports,ENFP
28,Male,0,1.50256,5.861907288,8.07374,3.710938654,Unknown,INTP
33,Male,0,4.82077,4.694651147,3.84346,4.38968507,Technology,ENFP
36,Female,1,5.62835,5.270737783,4.41195,5.006206529,Unknown,ENFP
44,Male,0,4.76231,5.151687989,7.44008,4.220421907,Others,ENTP
22,Female,1,0.03473,5.863157766,3.47575,6.328816306,Arts,INFP
31,Female,0,9.40756,5.666788443,6.82479,5.68504895,Sports,ENTJ
31,Female,1,4.16268,7.794928394,7.26607,4.171714602,Sports,ISTP
27,Male,0,7.75731,5.014327095,6.82264,4.049780526,Arts,ENTP
24,Female,0,8.02666,4.96100599,4.48979,4.75270205,Unknown,ENFP
28,Male,0,9.414,6.576878595,7.32388,3.638971608,Unknown,ESTP
34,Female,0,6.99966,5.219703994,7.45,4.804097702,Unknown,ENTP
25,Male,1,9.0856,4.870622959,3.8429,5.674299569,Others,ENFP
30,Female,0,2.00327,3.248606804,1.72581,2.151195984,Unknown,INFP
29,Female,0,6.50834,6.161563282,0.57279,5.1404973,Unknown,ESFP
22,Male,0,6.88745,5.994791903,5.66763,4.836406455,Sports,ENFP
34,Male,0,6.76835,5.092175605,0.79774,3.451063351,Unknown,ENFP
27,Male,1,3.10811,5.281708578,0.29203,3.367873314,Technology,INFP
24,Female,0,0.77305,5.523734996,3.92035,5.310374278,Arts,INFP
23,Female,0,9.1008,4.644593913,4.25918,6.069696411,Technology,ENFJ
24,Male,0,4.56077,4.775816817,0.97165,5.739253169,Arts,ENFP
36,Male,1,1.65554,2.89114297,2.77077,4.538225236,Unknown,INFP
23,Female,0,3.02196,5.043627351,5.75917,5.32957248,Arts,ENTP
27,Female,0,1.93885,7.717084083,7.31904,6.441931387,Unknown,ISTJ
26,Male,0,6.32937,6.562269034,9.68767,5.215415194,Unknown,ESTP
31,Male,1,7.06535,4.094008285,5.8425,4.802850874,Technology,ENFP
22,Female,0,2.99304,6.299673493,8.51108,5.720673209,Arts,ENTP
25,Male,0,3.9768,5.875167138,8.93502,6.328473451,Sports,INTJ
27,Female,0,4.7473,6.004330126,2.65238,4.361115345,Sports,ENFP
30,Male,1,2.49904,6.423572272,9.44309,4.764521027,Unknown,ISTP
25,Female,0,9.52412,6.651339085,1.359,4.546627109,Sports,ESFP
38,Female,0,6.95523,4.600181103,8.87276,5.815574564,Technology,ENTP
20,Male,1,6.28533,4.03638033,3.79725,1.958613372,Unknown,ENFP
25,Female,0,5.97147,4.592639936,4.44411,3.679492535,Arts,ENFP
24,Female,0,9.37792,6.82660027,6.83259,3.858013053,Technology,ENTP
19,Male,1,5.84463,6.008170437,1.92581,6.210085011,Others,ENFP
34,Male,0,3.5938,5.078030486,8.20117,5.339668685,Unknown,INTP
25,Male,1,1.71682,7.683406322,4.09982,2.668516397,Technology,INFP
37,Female,1,9.81077,5.340083959,7.69921,5.772278861,Others,ENTP
34,Female,0,5.8855,4.477712564,3.18511,3.345310523,Others,ENFP
23,Female,1,4.6332,3.681102534,8.24056,6.295208219,Technology,ENTP
25,Male,0,4.37513,5.018975815,8.30907,5.544411423,Unknown,ENTP
24,Male,1,3.16872,5.766935681,0.62574,4.398048314,Technology,INFP
29,Female,1,0.8332,4.194780212,5.75516,3.929014199,Arts,INTP
34,Female,0,2.83633,5.830884442,5.50288,6.105157865,Unknown,INTJ
29,Male,0,6.95297,4.807831945,7.84581,1.90792685,Unknown,ENTP
21,Male,0,9.01339,6.063553597,6.69355,3.797397118,Unknown,ENTP
21,Female,0,8.97036,4.347339786,5.74115,5.456052924,Arts,ENTP
26,Male,1,6.7309,3.396788213,9.47436,4.563695227,Arts,ENTP
21,Male,1,7.97837,3.765631985,0.45454,3.829094023,Unknown,ENFP
32,Female,0,4.58483,5.060865068,4.52641,6.205438163,Technology,INFJ
25,Female,0,9.69251,4.533628781,5.91148,3.523545701,Arts,ENTP
22,Female,1,3.03162,6.416005616,9.37245,5.32986644,Others,INTP
25,Female,1,4.38928,4.852471194,8.63098,6.6758451,Unknown,ENTP
26,Male,0,9.09381,4.827340238,8.81445,4.670869944,Unknown,ENTP
24,Female,0,4.47735,5.110560385,4.04708,5.359628127,Sports,ENFJ
30,Male,1,2.12794,5.361866037,7.91785,4.987073224,Unknown,INTP
24,Female,1,5.98908,4.59313622,5.70648,1.304676795,Sports,ENTP
27,Female,1,1.14151,4.739661459,7.19872,6.551538851,Arts,INTP
24,Female,1,8.78944,6.071420742,3.64395,4.013189325,Unknown,ENFP
22,Female,0,5.38059,6.455798874,2.33046,4.389573218,Others,ENFP
21,Female,0,7.81308,5.691962203,5.67205,3.622819868,Arts,ENTP
20,Male,0,5.45696,4.353258017,8.13145,0.532303587,Sports,ENTP
26,Female,0,2.76465,4.723913497,4.9921,4.082417247,Sports,INFP
25,Male,1,1.44971,4.196284969,3.98655,3.411890752,Others,INFP
26,Female,1,2.85608,6.72527454,1.9118,5.403480269,Technology,ISFP
29,Female,0,0.78809,6.506893397,7.6713,4.472712448,Unknown,ISTP
23,Female,1,4.58033,5.537398234,1.93947,4.375340974,Unknown,INFP
23,Male,0,8.38348,4.224332956,0.09703,4.152670064,Arts,ENFP
31,Female,0,6.76132,2.938815319,7.71087,4.229490054,Unknown,ENTP
23,Male,1,8.3458,2.807393671,1.20462,4.427894964,Technology,ENFP
21,Female,0,5.59928,7.028443055,1.21396,4.524215174,Unknown,ENFP
31,Male,0,1.43643,2.819686159,0.23422,3.802229402,Arts,INFP
21,Female,1,4.72309,3.617228802,1.32937,5.337670319,Unknown,ENFP
24,Male,1,2.07948,3.371892065,9.80619,4.91623082,Unknown,INTP
38,Male,0,3.72621,3.678562487,3.69171,3.215935883,Others,INFP
25,Female,1,1.93587,6.074669207,6.36732,3.438383024,Unknown,INTP
30,Female,0,7.89157,5.842117673,1.92468,5.440981904,Technology,ENFP
25,Female,1,9.56084,4.907711818,7.17567,4.999521561,Others,ENTP
25,Male,0,4.47626,5.676113567,0.67564,5.107449335,Unknown,INFP
22,Female,0,4.58132,5.977783599,5.20042,3.499215167,Unknown,ENFP
29,Female,1,2.71281,5.579136358,4.68363,5.135275344,Unknown,ENFP
22,Male,0,0.78216,3.294509481,2.17302,3.631963778,Technology,INFP
22,Female,0,0.89838,4.546094083,3.39186,3.835385708,Unknown,INFP
